time_x,datetime,Blue,Green,Red,NIR,visnirAlbedo,time_y,elevation,slope,aspect,hillshade,time_end
1471009888324,2016-08-12 13:51:28.324,0.938664972782135,0.8717300295829773,0.8198649883270264,0.5252025127410889,0.5554981010854245,1471132800000.0,1379.138671875,4.0,48.0,172.0,1471132800000.0
1471442979574,2016-08-17 14:09:39.574,0.9042624831199646,0.8358700275421143,0.7870299816131592,0.5341675281524658,0.5688603809773924,1471305600000.0,1381.226806640625,3.0,6.0,179.0,1471305600000.0
1465403089850,2016-06-08 16:24:49.850,0.8598499894142151,0.6851974725723267,0.604622483253479,0.4345900118350982,0.6573189628571271,1465344000000.0,752.219970703125,1.0,217.0,182.0,1465344000000.0
1371307638490,2013-06-15 14:47:18.490,0.8523692488670349,0.8183806538581848,0.8028677105903625,0.7213432192802429,0.6573154317855836,1371254400000.0,1744.251953125,2.0,244.0,186.0,1371254400000.0
1404144262756,2014-06-30 16:04:22.756,0.8719775080680847,0.8316075205802917,0.8024299740791321,0.5610625147819519,0.5371557284355164,1404345600000.0,670.9310302734375,5.0,56.0,167.0,1404345600000.0
1404156009733,2014-06-30 19:20:09.733,0.7322499752044678,0.7038699984550476,0.6773325204849243,0.4774074852466583,0.4809298405081036,1404345600000.0,670.9310302734375,5.0,56.0,167.0,1404345600000.0
1404405295210,2014-07-03 16:34:55.210,0.6244224905967712,0.5638675093650818,0.5106825232505798,0.3362224996089935,0.4627873903423547,1404345600000.0,670.9310302734375,5.0,56.0,167.0,1404345600000.0
1404417042128,2014-07-03 19:50:42.128,0.730572521686554,0.7043924927711487,0.6924024820327759,0.5157424807548523,0.487441627061367,1404345600000.0,670.9310302734375,5.0,56.0,167.0,1404345600000.0
1404488406163,2014-07-04 15:40:06.163,0.6936950087547302,0.672492504119873,0.6567350029945374,0.4965474903583526,0.4815779284209014,1404345600000.0,670.9310302734375,5.0,56.0,167.0,1404345600000.0
1404577378677,2014-07-05 16:22:58.677,0.8348525166511536,0.7776250243186951,0.7601624727249146,0.5772600173950195,0.5577337096154691,1404345600000.0,670.9310302734375,5.0,56.0,167.0,1404345600000.0
1406737015878,2014-07-30 16:16:55.878,0.7446799874305725,0.717537522315979,0.7081599831581116,0.5495949983596802,0.5108068269431592,1406937600000.0,676.3284301757812,4.0,325.0,188.0,1406937600000.0
1406748738956,2014-07-30 19:32:18.956,0.9400399923324584,0.9144650101661682,0.8856449723243713,0.6512349843978882,0.5854957994818688,1406937600000.0,676.3284301757812,4.0,325.0,188.0,1406937600000.0
1406909075598,2014-08-01 16:04:35.598,0.77531498670578,0.7558174729347229,0.716795027256012,0.404339998960495,0.4163697699576618,1406937600000.0,676.3284301757812,4.0,325.0,188.0,1406937600000.0
1407009771156,2014-08-02 20:02:51.156,0.6258800029754639,0.5940625071525574,0.5700550079345703,0.329182505607605,0.3727826293468474,1406937600000.0,676.3284301757812,4.0,325.0,188.0,1406937600000.0
